"VALOR LIGACAO","NUM EMPREGADO","DIVISAO","DEPARTAMENTO","TELEFONE","UF","DATA_LIGACAO","MINUTO","SEGUNDO","Dia da Semana","Semestres","VENCIMENTO","Semana do Mes","MEDIA"
55.62,9626199,"Vendas",2610953,8288031120,"AL",2012-07-13 18:32:32,7,51,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
81.57,3433975,"Operações",8608369,3388857155,"MG",2012-07-13 18:27:40,7,49,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.57,2826903,"Vendas",2610953,7187838388,"BA",2012-10-30 08:22:45,7,47,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
81.57,9128975,"Operações",2743437,3388528905,"MG",2012-08-29 07:44:02,7,44,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
116.14,4521105,"Vendas",1559582,3588665617,"MG",2012-10-30 07:02:51,7,43,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,1929415,"Operações",2743437,7188836535,"BA",2012-08-11 08:10:42,7,40,"Sat","3-Trimestre","8-Agosto","2 semana",97.9727272727273
110.27,5323683,"Engenharia",9008985,5585050655,"PR",2012-07-13 18:33:59,7,39,"Fri","3-Trimestre","7-Julho","3 semana",97.7668421052632
86.01,2730843,"Operações",2743437,8688659560,"PI",2012-07-13 18:33:58,7,39,"Fri","3-Trimestre","7-Julho","3 semana",119.333076923077
95.22,9228797,"Marketing",9008985,5385365686,"PR",2012-08-29 08:48:22,7,38,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
106.7,5326415,"Vendas",1559582,3188577338,"MG",2012-07-13 18:29:02,7,36,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
115.63,9920855,"Vendas",1559582,2186186562,"RJ",2012-08-29 08:44:31,7,36,"Wed","3-Trimestre","8-Agosto","5 semana",107.724426229508
81.78,3523445,"Operações",8608369,6685561052,"MT",2012-08-29 09:29:09,7,36,"Wed","3-Trimestre","8-Agosto","5 semana",111.035
120.95,1530775,"Vendas",2610953,8888185609,"CE",2012-10-30 08:38:05,7,36,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
103.45,9131997,"Vendas",2610953,3186368703,"MG",2012-10-30 06:57:33,7,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
97.67,9322935,"Vendas",1559582,7388016565,"BA",2012-10-30 07:38:03,7,36,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
55.61,5332795,"Vendas",1559582,3198513971,"MG",2012-07-13 18:34:03,7,34,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
134.48,7220565,"Engenharia",9008985,9988110216,"MA",2012-10-30 08:08:06,7,34,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
137.67,2024569,"Vendas",2610953,9999330116,"MA",2012-10-30 08:08:04,7,34,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
209.48,3322039,"Vendas",1559582,8188095535,"PE",2012-07-13 18:27:59,7,33,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
107.13,7121851,"Engenharia",9008985,3388505206,"MG",2012-07-13 18:28:00,7,33,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
85.85,9522529,"Engenharia",9008985,8388906250,"PB",2012-07-13 18:34:02,7,33,"Fri","3-Trimestre","7-Julho","3 semana",114.0835
110.27,8328907,"Vendas",1559582,3588556338,"MG",2012-07-13 18:34:02,7,33,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
119.29,9130941,"RH",2743437,8587085329,"CE",2012-08-11 09:42:16,7,33,"Sat","3-Trimestre","8-Agosto","2 semana",110.283529411765
81.99,7927959,"Engenharia",9008985,5185112781,"PR",2012-10-30 07:22:45,7,33,"Tue","4-Trimestre","10-Outubro","5 semana",97.7668421052632
74.22,9727399,"Operações",2743437,8588757286,"CE",2012-07-13 18:24:50,7,30,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
110.16,3132273,"Operações",8608369,9896215187,"MA",2012-10-30 08:18:06,7,30,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
83.05,2129665,"Operações",2743437,8188218033,"PE",2012-09-01 07:57:14,7,27,"Sat","3-Trimestre","9-Setembro","5 semana",107.485714285714
81.56,3129101,"Operações",8608369,7788295556,"BA",2012-07-13 18:28:08,7,27,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
110.98,6229991,"Engenharia",9008985,8585676923,"CE",2012-10-30 07:58:04,7,27,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
55.61,4331311,"Vendas",2610953,8688621208,"PI",2012-10-30 07:58:05,7,27,"Tue","4-Trimestre","10-Outubro","5 semana",119.333076923077
174.08,1331813,"Engenharia",9008985,8585388160,"CE",2012-10-30 07:58:02,7,27,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
91.39,2121993,"Engenharia",9008985,3185135801,"MG",2012-10-30 08:18:06,7,27,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
116.19,3531295,"Engenharia",9008985,5185359895,"RS",2012-10-30 00:48:17,7,26,"Tue","4-Trimestre","10-Outubro","5 semana",99.78
128.7,4031023,"Engenharia",9008985,9887696852,"MA",2012-07-13 18:28:14,7,24,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
106.24,3823843,"Engenharia",9008985,9887297563,"MA",2012-07-13 18:34:13,7,24,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
194.16,6026199,"Vendas",2610953,5585250658,"PR",2012-08-29 09:08:35,7,24,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
81.77,6820117,"Engenharia",9008985,8185987951,"PE",2012-10-30 08:19:23,7,24,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
81.56,8622389,"Engenharia",9008985,8888069791,"CE",2012-10-30 08:23:23,7,24,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
121.47,4421181,"Engenharia",9008985,8186337723,"PE",2012-07-13 18:28:15,7,23,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
81.78,9429203,"Engenharia",9008985,8287366123,"AL",2012-07-13 18:27:05,7,22,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
175.84,4720423,"Vendas",2610953,7188259721,"BA",2012-07-13 18:29:36,7,22,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
108.87,7831233,"Operações",8608369,8585061220,"CE",2012-07-13 18:31:10,7,22,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
81.56,7631999,"Engenharia",9008985,8185593758,"PE",2012-07-13 18:28:17,7,21,"Fri","3-Trimestre","7-Julho","3 semana",107.485714285714
55.61,4832135,"Vendas",1559582,1167383552,"SP",2012-08-29 09:26:46,7,21,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
101.49,4023037,"Engenharia",9008985,3185158538,"MG",2012-07-13 18:25:01,7,19,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
115.09,1732369,"Operações",2743437,7588358198,"BA",2012-07-13 18:28:24,7,18,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
55.62,3227977,"Engenharia",9008985,3187685826,"MG",2012-07-13 18:28:22,7,18,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
97.68,1631923,"Operações",8608369,3288125320,"MG",2012-10-30 06:57:31,7,18,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.57,3930017,"RH",2743437,1155156373,"SP",2012-07-13 18:28:46,7,17,"Fri","3-Trimestre","7-Julho","3 semana",105.879468085106
86.94,2730947,"Operações",8608369,8586558569,"CE",2012-10-30 08:23:25,7,17,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
82.62,6828805,"Vendas",1559582,9988276872,"MA",2012-07-13 18:29:09,7,16,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
111.12,7723607,"Vendas",1559582,1165059359,"SP",2012-08-29 09:15:14,7,16,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
81.99,5333441,"Engenharia",9008985,5185515069,"PR",2012-08-29 09:05:13,7,15,"Wed","3-Trimestre","8-Agosto","5 semana",97.7668421052632
81.99,5333063,"Operações",8608369,9996523105,"MA",2012-10-30 08:53:28,7,15,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.56,4120493,"Engenharia",9008985,7186502906,"BA",2012-10-30 07:03:22,7,15,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
88.23,9628555,"Engenharia",9008985,2588189216,"RJ",2012-10-30 06:43:22,7,14,"Tue","4-Trimestre","10-Outubro","5 semana",107.724426229508
82.2,9930935,"Engenharia",9008985,8588585379,"CE",2012-10-30 08:03:21,7,14,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
110.27,6721939,"Engenharia",9008985,8186758885,"PE",2012-10-30 08:28:08,7,13,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
81.56,4321177,"Engenharia",9008985,3788536655,"MG",2012-10-30 06:43:21,7,13,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
83.04,6221843,"Operações",8608369,3588756166,"MG",2012-07-13 18:28:32,7,12,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.57,4324749,"Engenharia",9008985,9888651923,"MA",2012-10-30 08:03:21,7,12,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.57,9530843,"Operações",2743437,9887791635,"MA",2012-07-13 18:27:43,7,11,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
110.78,6433357,"Marketing",9008985,8387955168,"PB",2012-10-30 08:03:22,7,11,"Tue","4-Trimestre","10-Outubro","5 semana",114.0835
167.56,9020321,"Vendas",1559582,8688017053,"PI",2012-07-13 18:28:59,7,10,"Fri","3-Trimestre","7-Julho","3 semana",119.333076923077
83.91,6532609,"Operações",8608369,3186726513,"MG",2012-07-13 18:28:32,7,9,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
102.1,1731745,"Operações",8608369,8288315112,"AL",2012-07-13 18:29:27,7,9,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
106.67,3720225,"Engenharia",9008985,8186851775,"PE",2012-10-30 09:01:34,7,9,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
86.94,6330849,"Engenharia",9008985,3188515038,"MG",2012-10-30 09:03:25,7,9,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
190.17,9233371,"Vendas",2748775,7187187001,"BA",2012-10-30 08:09:27,7,9,"Tue","4-Trimestre","10-Outubro","5 semana",97.9727272727273
88.38,6921843,"Operações",8608369,8585503716,"CE",2012-07-13 18:29:17,7,8,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
257.97,4120703,"Marketing",9008985,9896090199,"MA",2012-10-30 08:58:50,7,8,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.56,6923621,"Engenharia",9008985,9887208880,"MA",2012-10-30 08:02:04,7,8,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
81.56,6624801,"Engenharia",9008985,3187777635,"MG",2012-10-30 08:18:47,7,8,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
135.64,9720935,"Engenharia",9008985,3188520302,"MG",2012-10-30 08:18:47,7,8,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
86.02,6428787,"Engenharia",9008985,9788016595,"AM",2012-08-29 09:25:01,7,7,"Wed","3-Trimestre","8-Agosto","5 semana",86.02
92.54,1029231,"Engenharia",9008985,8287353579,"AL",2012-07-13 18:34:19,7,6,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
81.56,2328575,"Engenharia",9008985,3588255567,"MG",2012-10-30 08:48:03,7,6,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
109.58,4229621,"Operações",2743437,3387038983,"MG",2012-10-30 08:18:47,7,6,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
109.91,9629545,"Operações",2743437,8688385033,"PI",2012-07-13 18:33:30,7,5,"Fri","3-Trimestre","7-Julho","3 semana",119.333076923077
128.89,7029617,"Vendas",2610953,5985239325,"SC",2012-08-29 09:34:50,7,4,"Wed","3-Trimestre","8-Agosto","5 semana",121.998333333333
180.16,7134363,"Financeiro",1744466,8588527500,"CE",2012-10-30 08:07:23,7,3,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
123.27,4633105,"Vendas",2748775,5185603087,"RS",2012-08-29 08:42:59,7,2,"Wed","3-Trimestre","8-Agosto","5 semana",99.78
83.96,3722321,"Vendas",1559582,8188007956,"PE",2012-10-30 08:08:45,7,2,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
81.56,7830097,"Vendas",1559582,9187055575,"PA",2012-08-29 07:40:22,7,1,"Wed","3-Trimestre","8-Agosto","5 semana",99.749
55.34,4230097,"Vendas",1559582,8287255388,"AL",2012-10-30 08:04:43,7,0,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
165.61,2130925,"Vendas",2610953,8688797955,"PI",2012-10-30 08:59:24,6,58,"Tue","4-Trimestre","10-Outubro","5 semana",119.333076923077
121.12,2830275,"Vendas",2610953,3588679518,"MG",2012-10-30 07:28:41,6,58,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
55.35,2230791,"Vendas",1559582,8688750713,"PI",2012-07-13 18:29:16,6,57,"Fri","3-Trimestre","7-Julho","3 semana",119.333076923077
161.83,9027303,"Vendas",2610953,9888735523,"MA",2012-07-13 18:25:52,6,56,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
165.82,3431027,"Vendas",2610953,3587087060,"MG",2012-10-30 08:23:21,6,56,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
107.5,3025561,"Vendas",1559582,8585766212,"CE",2012-07-13 18:30:41,6,55,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
91.61,6829695,"Vendas",1559582,9887751335,"MA",2012-07-13 18:28:50,6,54,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
138.14,3734429,"Vendas",2610953,8587353929,"CE",2012-07-13 18:30:06,6,54,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
101.79,8228397,"Vendas",2610953,3288832156,"MG",2012-08-29 09:39:12,6,54,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
114.43,7127957,"Vendas",2610953,9887566725,"MA",2012-07-13 18:29:35,6,53,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
55.37,6328397,"Vendas",2610953,3588530510,"MG",2012-10-30 07:08:42,6,52,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
82.72,5233997,"Vendas",2610953,8287325689,"AL",2012-10-30 07:18:46,6,52,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
167.34,4321975,"Engenharia",9008985,9888355523,"MA",2012-10-30 08:19:23,6,52,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
83.94,4925865,"Vendas",1559582,9187031358,"PA",2012-10-30 08:44:06,6,51,"Tue","4-Trimestre","10-Outubro","5 semana",99.749
90.78,7320455,"RH",2743437,9888305558,"MA",2012-07-13 18:25:54,6,50,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
60.24,1534153,"Vendas",2610953,8586365987,"CE",2012-07-13 18:29:58,6,48,"Fri","3-Trimestre","7-Julho","3 semana",110.283529411765
229.41,3029821,"Vendas",2748775,8188506809,"PE",2012-08-11 07:10:06,6,48,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
103.05,7232593,"Financeiro",1744466,9888511713,"MA",2012-07-13 18:27:34,6,47,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
86.62,7332005,"Vendas",1559582,11957228669,"SP",2012-10-30 07:46:43,6,47,"Tue","4-Trimestre","10-Outubro","5 semana",105.879468085106
59.56,6128435,"Vendas",1559582,9999532335,"MA",2012-10-30 08:09:26,6,47,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
59.56,3322249,"Vendas",2610953,9887038263,"MA",2012-07-13 18:29:43,6,46,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
87.57,3033029,"Financeiro",1744466,9888916857,"MA",2012-10-30 09:01:32,6,46,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
57.35,3332759,"Vendas",2748775,9988536129,"MA",2012-10-30 07:31:23,6,46,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
56.56,7621151,"Vendas",1559582,9887285599,"MA",2012-10-30 07:49:23,6,46,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
128.1,7931633,"Financeiro",1744466,3187290030,"MG",2012-07-13 18:29:48,6,44,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
88.37,7431587,"Financeiro",1744466,8188895870,"PE",2012-08-29 09:43:10,6,44,"Wed","3-Trimestre","8-Agosto","5 semana",107.485714285714
99.48,6632991,"Vendas",1559582,8587170210,"CE",2012-10-30 08:24:03,6,44,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
58.85,9020107,"Vendas",2610953,5385359291,"RS",2012-07-13 18:29:48,6,43,"Fri","3-Trimestre","7-Julho","3 semana",99.78
89.82,5934247,"Vendas",2610953,3186067289,"MG",2012-10-30 08:23:24,6,43,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
94.9,3122839,"Vendas",1559582,3188715175,"MG",2012-08-29 08:02:22,6,41,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
142.49,1934075,"Vendas",2748775,7187836076,"BA",2012-07-13 18:30:10,6,40,"Fri","3-Trimestre","7-Julho","3 semana",97.9727272727273
101.66,6528077,"Vendas",1559582,8788131372,"PE",2012-10-30 07:54:01,6,40,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
179.82,7831767,"Financeiro",1744466,3186561580,"MG",2012-08-29 09:03:14,6,39,"Wed","3-Trimestre","8-Agosto","5 semana",102.688081081081
150.3,6431607,"Financeiro",1744466,8187658336,"PE",2012-08-11 10:14:20,6,39,"Sat","3-Trimestre","8-Agosto","2 semana",107.485714285714
220.89,7334341,"Vendas",2610953,8585355792,"CE",2012-10-30 07:16:44,6,39,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
132.26,7633665,"Financeiro",1744466,8186379953,"PE",2012-10-30 07:44:02,6,39,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
171.04,4322355,"Engenharia",9008985,3588696615,"MG",2012-10-30 08:26:05,6,39,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
91.8,5931551,"Financeiro",1744466,8586867879,"CE",2012-08-29 08:38:07,6,38,"Wed","3-Trimestre","8-Agosto","5 semana",110.283529411765
88.37,1624837,"Vendas",1559582,1162575916,"SP",2012-08-29 08:57:07,6,38,"Wed","3-Trimestre","8-Agosto","5 semana",105.879468085106
139.39,6334153,"Vendas",2610953,3186257926,"MG",2012-10-30 07:34:01,6,38,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
83.38,1123471,"Engenharia",9008985,9888118730,"MA",2012-07-13 18:29:58,6,37,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
105.94,4129735,"Engenharia",9008985,8288202859,"AL",2012-08-11 09:46:30,6,37,"Sat","3-Trimestre","8-Agosto","2 semana",109.508148148148
82.1,8225187,"Engenharia",9008985,9887696852,"MA",2012-07-13 18:30:15,6,36,"Fri","3-Trimestre","7-Julho","3 semana",104.413230769231
82.53,6625183,"Engenharia",9008985,8287366293,"AL",2012-10-30 07:44:02,6,36,"Tue","4-Trimestre","10-Outubro","5 semana",109.508148148148
55.77,4322563,"Vendas",2610953,3185925287,"MG",2012-10-30 07:44:06,6,36,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
81.67,9227025,"Engenharia",9008985,8588569797,"CE",2012-10-30 07:57:25,6,36,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
246.24,6622563,"Vendas",2610953,3288918516,"MG",2012-07-13 18:30:21,6,35,"Fri","3-Trimestre","7-Julho","3 semana",102.688081081081
81.67,9333739,"Financeiro",1744466,9187555201,"PA",2012-07-13 18:30:15,6,35,"Fri","3-Trimestre","7-Julho","3 semana",99.749
150.16,5432959,"Vendas",2610953,8187981776,"PE",2012-10-30 07:14:02,6,35,"Tue","4-Trimestre","10-Outubro","5 semana",107.485714285714
77.7,6831791,"Financeiro",1744466,9988329810,"MA",2012-10-30 07:44:07,6,35,"Tue","4-Trimestre","10-Outubro","5 semana",104.413230769231
106.1,6721167,"Vendas",2610953,3387162298,"MG",2012-10-30 08:44:07,6,34,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
56.56,1421167,"Vendas",2610953,3387069775,"MG",2012-10-30 07:14:04,6,34,"Tue","4-Trimestre","10-Outubro","5 semana",102.688081081081
119.18,2233905,"Vendas",2610953,8586205385,"CE",2012-10-30 07:54:05,6,34,"Tue","4-Trimestre","10-Outubro","5 semana",110.283529411765
115.68,2123359,"Vendas",2610953,8288179528,"AL",2012-07-13 18:30:20,6,33,"Fri","3-Trimestre","7-Julho","3 semana",109.508148148148
